Id,rating,title,text,Id.1
205487,5.0,ABSOLUTELY RECOMMEND THIS MASK...,"I have every shape and every color mask...for style & for safety...I found this mask watching Housewives of Atlanta!!  Kandi had it on.  I took a screenshot of the brand and ordered it right away.  Price was higher then any I have but I am so sick of my glasses fogging up and the CONSTANT rearranging, repeating myself, not able to even wear lipgloss...just everything.  What a PIA they all were.  This mask was instant comfort. NO FOGGY GLASSES. NO REARRANGING, NONE.  It doesn’t move. IT IS AWESOME.  Everyone, everywhere I go...stops to ask me where I found it. I get compliments  constantly.  Especially about how nice and how neat it lays on the face.  Not sloppy.  I don’t feel I need to wear another mask with this one. It hugs my face all the way around my nose, cheeks and mouth. Perfectly.  I can breathe and talk with no problems at all.  It doesn’t come near my lips or my nose so it makes it comfortable wearing it long term. Hand washing masks after every use has become a habit already so no biggie there.  I tell everyone the brand!!  HENRY is so easy to remember now!!  I highly recommend this mask!!  Hands down...I love it!!  I feel totally protected!! 😊 I hope this helps!!",205487
205521,5.0,It works marvelously,Glad I got this👍🏾,205521
205590,5.0,👍🏻,👍🏻,205590
205630,1.0,Disappointed,Sadly the box didn't work<br />For Elmo to talk. My only option was a refund. I wanted a working box for my grand daughter's stocking😢,205630
205656,5.0,"This lavender is so incredibly awesome, the smell is unbelievable","This lavender is so incredibly awesome, the smell is unbelievable!!! I very quickly ordered 3 more bottles & cannot wait to get them!!!!! 😊😊😊 very very much recommended!",205656
205803,5.0,"I love it. I never used an electric shaver before, now this is my best friend!","I love this, now I shave my head in two minutes👍Works great very close shave‼️<br />Thanks Amazon",205803
205823,5.0,This is the way online ordering should be...,Great price! Super fast shipping! Product as described.<br />Best transaction ever! Thank you 😃,205823
205907,5.0,For moms on the Go,If you are a mom that moves around alot this will be great for you and im a mom that runs around alot and this works wonderful for me it holds alot more than most and easy to use and lots of power 🔋 will last hours I know mine does I get about 6 or 7 pump sessions out of this before battery starts to drain each about 35 min long and it also has great suction so for a cheaper priced pump this is everything I most definitely recommend to all moms .,205907
205945,2.0,"Beautiful sachets, but…","Beautiful sachets but I have to continually move the lavender around for the scent. I have them with my linens, laundry room, family space, bedrooms, closets, bathrooms, dressers and near pet beds. I don’t really smell anything.<br /><br />In my opinion, it’s not worth it. Sorry 😞",205945
206043,5.0,Good tasting gummies,My kid loves them. They are sugar coated so they definitely look like candy. It has all the good ingredients for immunity support. You can never have enough immunity support these days.<br /><br />The Elderberry gummies comes with Encihnacea. Which is known for warding off viruses. I would recommend getting these for the immunity support and the gummies comes in a two pack! 👍,206043
206236,5.0,Love it! So addicting!,"I absolutely love the coconut! I had it after a massage at a spa and have been in love since the first sip! My only complaint is the bottle size, it’s small causing me to have to order it too often. I wish they would release the large bottle the spa has to the general public!, because I can’t drink water without it now!<br /> 😋🥥 💕🥥💕🥥💕🥥💕🥥😋",206236
206419,5.0,Good buy,"Delivered with great speed, needed it in a pinch for my husband CPAP. Works great 👍",206419
206562,5.0,Five Stars,😁😁,206562
206622,5.0,Love it 😍 I had one growing up,"Love it 😍<br />I had one growing up.<br />It makes getting dressed, hair, makeup much easier without a towel falling off the whole time. 😍❤️",206622
206749,1.0,$5.75 each,Well they are about $5.75 each they are well made .<br />Just not for potty training 😡 one pee and pee was soaked just like the painty that are  $5.00 for a pack of 10 that are .50 cent each!<br />So they are cute and well made just not for holding in any kind of accent!,206749
206938,5.0,results are great it taste great too‼️,I liked EVERYTHING ABOUT THIS PROD❣🥰🥰 it really really works too. You must b faithul in using it though. AWESOMENESS💜🤎💜I WILL BY AGAIN N AGAIN✌🏽⚘,206938
207181,5.0,No more pain,"This takes a bit to get on but I just wore it for the first night and it was surprisingly comfortable to sleep with. More importantly, I was able to stand up with no pain!!! I'm in love with this little boot and feel like it's going to change my life 💗",207181
207220,5.0,Happy drains!,I can't believe how easy it was to rip those hair balls out of the shower drain with this thing 😁,207220
207416,5.0,Great Quality,I was shocked when I received my back scrubber...<br />The quality is very good. Beyond my expectations.<br />Good Purchase. No Regrets 😀,207416
207524,5.0,😊,😊,207524
207561,1.0,It doesn’t stay longer than 2 minutes,It’s poorly adhesive!<br /><br />Wish I could get my money back 😔,207561
207620,5.0,Odor destroyer !,"These rocks are the Holy Grail of odors.<br />Dogs, musty of mildew.<br />It took it out after two weeks was that I noticed it. 😂😂😂😂",207620
207801,5.0,Pretty for the price,It gave a beautiful upgrade look to my daughters dresser 😄,207801
208105,5.0,Great for tinctures and teas!,I make tinctures and teas with this. It’s amazing! 🙌🏼,208105
208395,5.0,The best !!!!!,These are so good for you and super delicious. Of all the flavors I think I like this one best! 😋 highly recommend although I wish they came in a ten pack like the other flavors.,208395
208535,5.0,LOVE,"I love this stuff!!!! It’s the only non toxic stuff I can use in Florida and feel ok about using on my little boy and I. It doesn’t prevent all bites but I swear I have a different breed of mosquito infestation in my yard so I don’t blame the product at all. I do need to reapply especially with sweat/water, but the smell is pleasant. Like essential oils. Also NO greasiness….. so I don’t feel like I MUST immediately shower like when I used the deep woods deet stuff which has incredibly toxic fumes plus the greasiness. Works ok for noseeums too…….. but I also get swarmed by those 🙃 I don’t think that is the product’s fault either. I just must be so delicious to anything that bites…….. unfortunately.",208535
208645,3.0,Disappointed,"The good, I got immediate relief from it. For the first time in weeks I slept without low back pain.<br />The bad, I only had it 3 days before it broke. I'm so disappointed 😞",208645
208651,5.0,Buy it and buy it again!,"These guys! I use them on everything. My Magnalite Pots, my stainless steel stove, my ceramic dishes! They cut through burnt on food, grime, dirt, etc, and they never scratch anything. I am in love 😍",208651
208891,1.0,Couldn't believe my eyes,Bottle was cracked & pump was broken. I couldn't believe my eyes when I opened my package. Send this RIGHT BACK 💔,208891
208940,1.0,Meh,"I received my June subscription of Scentbox premium and this perfume smells like vegetables and alcohol. Smells like hoteppers and shots of wheat grass. Allegedly it has amber, cinnamon, musk, poppy, vanilla, dark chocolate, cacao, clove and chili pepper infused into this perfume. 🙄🙄 Dont ever try Piment Brulant by L'Artisan Parfumeur unless you wanna smell like a bag of celery.",208940
208998,5.0,Funciona,Tiene un sabor raro 🤢🥴 pero funciona<br />Es como una purga 💩💩💩,208998
209014,4.0,Product & delivery 📦,Good product<br />Great 👍 delivery 🚚❤️❤️,209014
209059,5.0,Good buy,Great for the haircut for my 🐕,209059
209239,5.0,The Amazon is doing very good service to delivery. Thank you!😊,That is what I need to wear them and like them. Thank you! 😊,209239
209292,3.0,Needs to be softer,"I wish they were more comfortable or water proof... They are not.I can't wear all these all night either, as it's painful when on an ear with the hard internal part shown red on the black pait in the photo. Nice for sound buffering a little 👌",209292
